PA_30,R_30,H_30,HR_30,BB_30,SO_30,OBP_30,SLG_30,LOB_30,Date,Team,PA_all,R_all,H_all,HR_all,BB_all,SO_all,OBP_all,SLG_all,LOB_all
38.96666666666667,4.8,7.9,1.5333333333333334,4.133333333333334,10.8,0.30729999999999996,0.4026333333333333,7.4,2023-05-30,MIN,38.22222222222222,4.574074074074074,7.87037037037037,1.3703703703703705,3.5925925925925926,10.148148148148149,0.3082037037037037,0.3895,7.037037037037037
39.03333333333333,4.633333333333334,7.966666666666667,1.4333333333333333,4.2,10.833333333333334,0.3076999999999999,0.4028333333333333,7.633333333333334,2023-05-31,MIN,38.2,4.509090909090909,7.8545454545454545,1.3454545454545455,3.618181818181818,10.181818181818182,0.3083272727272728,0.38978181818181823,7.072727272727272
39.4,4.666666666666667,8.0,1.3666666666666667,4.3,11.0,0.30813333333333326,0.4028333333333333,7.866666666666666,2023-06-01,MIN,38.339285714285715,4.571428571428571,7.910714285714286,1.3214285714285714,3.642857142857143,10.25,0.3084821428571428,0.39003571428571426,7.142857142857143
39.5,4.633333333333334,8.066666666666666,1.3333333333333333,4.233333333333333,10.933333333333334,0.30853333333333327,0.4025666666666667,7.966666666666667,2023-06-02,MIN,38.35087719298246,4.614035087719298,7.947368421052632,1.3333333333333333,3.6315789473684212,10.210526315789474,0.30864912280701756,0.3903333333333333,7.140350877192983
39.2,4.6,7.933333333333334,1.3,4.166666666666667,10.933333333333334,0.3087666666666667,0.4022333333333333,7.8,2023-06-03,MIN,38.241379310344826,4.551724137931035,7.913793103448276,1.3103448275862069,3.6206896551724137,10.155172413793103,0.3087931034482759,0.3905862068965517,7.137931034482759
39.13333333333333,4.4,7.966666666666667,1.3,4.1,10.733333333333333,0.30900000000000005,0.4019666666666666,7.833333333333333,2023-06-04,MIN,38.186440677966104,4.508474576271187,7.915254237288136,1.305084745762712,3.593220338983051,10.11864406779661,0.3089322033898305,0.3908305084745763,7.11864406779661
39.03333333333333,4.366666666666666,8.033333333333333,1.3,4.0,10.9,0.30926666666666663,0.4018333333333333,7.833333333333333,2023-06-06,MIN,38.11666666666667,4.45,7.866666666666666,1.3,3.566666666666667,10.216666666666667,0.3090333333333334,0.39103333333333334,7.1
38.833333333333336,4.233333333333333,7.9,1.2666666666666666,3.8666666666666667,10.9,0.3094,0.40159999999999996,7.766666666666667,2023-06-07,MIN,38.032786885245905,4.377049180327869,7.80327868852459,1.278688524590164,3.540983606557377,10.245901639344263,0.3090983606557377,0.39118032786885243,7.081967213114754
38.36666666666667,4.033333333333333,7.833333333333333,1.2,3.7333333333333334,10.7,0.3096,0.40140000000000003,7.7,2023-06-08,MIN,38.0,4.32258064516129,7.725806451612903,1.2580645161290323,3.5483870967741935,10.225806451612904,0.3091612903225806,0.39125806451612904,7.096774193548387
38.4,4.033333333333333,7.933333333333334,1.2333333333333334,3.6666666666666665,10.666666666666666,0.3098666666666667,0.40140000000000003,7.733333333333333,2023-06-09,MIN,37.92063492063492,4.285714285714286,7.698412698412699,1.2698412698412698,3.492063492063492,10.174603174603174,0.3091904761904762,0.3913333333333333,7.0476190476190474
38.4,4.033333333333333,7.9,1.2,3.6333333333333333,10.666666666666666,0.3101333333333334,0.4013333333333334,7.666666666666667,2023-06-10,MIN,37.90625,4.265625,7.6875,1.265625,3.453125,10.15625,0.309203125,0.391390625,7.015625
38.7,4.333333333333333,8.266666666666667,1.3,3.5,11.033333333333333,0.3104666666666667,0.4016333333333334,7.666666666666667,2023-06-11,MIN,37.96923076923077,4.338461538461538,7.753846153846154,1.2923076923076924,3.4153846153846152,10.261538461538462,0.3092153846153846,0.3914923076923077,7.0
38.8,4.5,8.4,1.3333333333333333,3.533333333333333,11.1,0.3108666666666667,0.4021333333333334,7.6,2023-06-13,MIN,38.015151515151516,4.363636363636363,7.787878787878788,1.2878787878787878,3.4545454545454546,10.272727272727273,0.3092575757575758,0.3916212121212121,7.015151515151516
38.766666666666666,4.6,8.5,1.4,3.5,11.2,0.3113,0.40273333333333333,7.6,2023-06-14,MIN,38.02985074626866,4.402985074626866,7.850746268656716,1.3134328358208955,3.4477611940298507,10.283582089552239,0.3093134328358209,0.3918059701492537,7.029850746268656
38.733333333333334,4.566666666666666,8.466666666666667,1.3666666666666667,3.6333333333333333,11.133333333333333,0.31173333333333336,0.4033333333333333,7.6,2023-06-15,MIN,37.970588235294116,4.397058823529412,7.8088235294117645,1.2941176470588236,3.5,10.235294117647058,0.3093823529411765,0.39197058823529407,7.014705882352941
