Date,Opp,points,pitcher,code,Dec_1,DR_1,H_1,ER_1,BB_1,SO_1,HR_1,HBP_1,FIP_1,GSc_1,2B_1,Outs_1,points_1,QS_1,bucket_1,Dec_4,DR_4,H_4,ER_4,BB_4,SO_4,HR_4,HBP_4,FIP_4,GSc_4,2B_4,Outs_4,points_4,QS_4,bucket_4,Dec_all,DR_all,H_all,ER_all,BB_all,SO_all,HR_all,HBP_all,FIP_all,GSc_all,2B_all,Outs_all,points_all,QS_all,bucket_all,bucket
2023-04-11,COL,-6,Miles Mikolas,mikolmi01,-1.0,5.0,9.0,5.0,1.0,6.0,1.0,0.0,2.72,39.0,2.0,18.0,1.0,0.0,0<.<=12,-1.0,5.0,9.0,5.0,1.0,6.0,1.0,0.0,2.72,39.0,2.0,18.0,1.0,0.0,0<.<=12,-1.0,5.0,9.0,5.0,1.0,6.0,1.0,0.0,2.72,39.0,2.0,18.0,1.0,0.0,0<.<=12,.<=0
2023-04-16,PIT,8,Miles Mikolas,mikolmi01,0.0,5.0,10.0,6.0,2.0,3.0,3.0,0.0,5.63,24.0,1.0,15.0,-6.0,0.0,.<=0,-0.5,5.0,9.5,5.5,1.5,4.5,2.0,0.0,4.175,31.5,1.5,16.5,-2.5,0.0,.<=0,-0.5,5.0,9.5,5.5,1.5,4.5,2.0,0.0,4.175,31.5,1.5,16.5,-2.5,0.0,.<=0,0<.<=12
2023-04-22,SEA,7,Miles Mikolas,mikolmi01,0.0,4.0,7.0,2.0,2.0,4.0,0.0,0.0,4.86,47.0,1.0,17.0,8.0,0.0,0<.<=12,-0.3333333333333333,4.666666666666667,8.666666666666666,4.333333333333333,1.6666666666666667,4.333333333333333,1.3333333333333333,0.0,4.403333333333333,36.666666666666664,1.3333333333333333,16.666666666666668,1.0,0.0,0<.<=12,-0.3333333333333333,4.666666666666667,8.666666666666666,4.333333333333333,1.6666666666666667,4.333333333333333,1.3333333333333333,0.0,4.403333333333333,36.666666666666664,1.3333333333333333,16.666666666666668,1.0,0.0,0<.<=12,0<.<=12
2023-04-27,SFG,21,Miles Mikolas,mikolmi01,0.0,5.0,5.0,3.0,2.0,4.0,2.0,0.0,5.47,48.0,2.0,16.0,7.0,0.0,0<.<=12,-0.25,4.75,7.75,4.0,1.75,4.25,1.5,0.0,4.67,39.5,1.5,16.5,2.5,0.0,0<.<=12,-0.25,4.75,7.75,4.0,1.75,4.25,1.5,0.0,4.67,39.5,1.5,16.5,2.5,0.0,0<.<=12,12<.<=24
2023-05-03,LAA,7,Miles Mikolas,mikolmi01,1.0,4.0,4.0,0.0,2.0,6.0,0.0,1.0,4.93,69.0,1.0,19.0,21.0,1.0,12<.<=24,0.25,4.5,6.5,2.75,2.0,4.25,1.25,0.25,5.2225,47.0,1.25,16.75,7.5,0.25,0<.<=12,0.0,4.6,7.0,3.2,1.8,4.6,1.2,0.2,4.7219999999999995,45.4,1.4,17.0,6.2,0.2,0<.<=12,0<.<=12
2023-05-08,CHC,11,Miles Mikolas,mikolmi01,0.0,5.0,8.0,3.0,0.0,5.0,1.0,1.0,4.84,46.0,0.0,17.0,7.0,0.0,0<.<=12,0.25,4.5,6.0,2.0,1.5,4.75,0.75,0.5,5.025,52.5,1.0,17.25,10.75,0.25,0<.<=12,0.0,4.666666666666667,7.166666666666667,3.1666666666666665,1.5,4.666666666666667,1.1666666666666667,0.3333333333333333,4.741666666666666,45.5,1.1666666666666667,17.0,6.333333333333333,0.16666666666666666,0<.<=12,0<.<=12
2023-05-14,BOS,13,Miles Mikolas,mikolmi01,0.0,4.0,4.0,1.0,3.0,7.0,0.0,0.0,4.56,55.0,1.0,13.0,11.0,0.0,0<.<=12,0.25,4.5,5.25,1.75,1.75,5.5,0.75,0.5,4.949999999999999,54.5,1.0,16.25,11.5,0.25,0<.<=12,0.0,4.571428571428571,6.714285714285714,2.857142857142857,1.7142857142857142,5.0,1.0,0.2857142857142857,4.715714285714285,46.857142857142854,1.1428571428571428,16.428571428571427,7.0,0.14285714285714285,0<.<=12,12<.<=24
2023-05-20,LAD,11,Miles Mikolas,mikolmi01,1.0,5.0,4.0,1.0,2.0,0.0,0.0,0.0,4.52,58.0,1.0,18.0,13.0,1.0,12<.<=24,0.5,4.5,5.0,1.25,1.75,4.5,0.25,0.5,4.7124999999999995,57.0,0.75,16.75,13.0,0.5,12<.<=24,0.125,4.625,6.375,2.625,1.75,4.375,0.875,0.25,4.69125,48.25,1.125,16.625,7.75,0.25,0<.<=12,0<.<=12
2023-05-25,CIN,24,Miles Mikolas,mikolmi01,0.0,5.0,6.0,3.0,0.0,2.0,1.0,0.0,4.52,55.0,2.0,21.0,11.0,1.0,0<.<=12,0.25,4.75,5.5,2.0,1.25,3.5,0.5,0.25,4.609999999999999,53.5,1.0,17.25,10.5,0.5,0<.<=12,0.1111111111111111,4.666666666666667,6.333333333333333,2.6666666666666665,1.5555555555555556,4.111111111111111,0.8888888888888888,0.2222222222222222,4.672222222222222,49.0,1.2222222222222223,17.11111111111111,8.11111111111111,0.3333333333333333,0<.<=12,12<.<=24
2023-05-30,KCR,32,Miles Mikolas,mikolmi01,1.0,4.0,5.0,0.0,0.0,5.0,0.0,0.0,4.22,72.0,0.0,21.0,24.0,1.0,12<.<=24,0.5,4.5,4.75,1.25,1.25,3.5,0.25,0.0,4.454999999999999,60.0,1.0,18.25,14.75,0.75,12<.<=24,0.2,4.6,6.2,2.4,1.4,4.2,0.8,0.2,4.627,51.3,1.1,17.5,9.7,0.4,0<.<=12,24<.<=36
2023-06-04,PIT,0,Miles Mikolas,mikolmi01,1.0,4.0,3.0,0.0,1.0,10.0,0.0,1.0,3.91,85.0,0.0,24.0,32.0,1.0,24<.<=36,0.75,4.5,4.5,1.0,0.75,4.25,0.25,0.25,4.2924999999999995,67.5,0.75,21.0,20.0,1.0,12<.<=24,0.2727272727272727,4.545454545454546,5.909090909090909,2.1818181818181817,1.3636363636363635,4.7272727272727275,0.7272727272727273,0.2727272727272727,4.5618181818181816,54.36363636363637,1.0,18.09090909090909,11.727272727272727,0.45454545454545453,0<.<=12,.<=0
2023-06-10,CIN,-3,Miles Mikolas,mikolmi01,-1.0,4.0,10.0,2.0,0.0,2.0,0.0,0.0,3.81,41.0,1.0,15.0,0.0,0.0,.<=0,0.25,4.25,6.0,1.25,0.25,4.75,0.25,0.25,4.114999999999999,63.25,0.75,20.25,16.75,0.75,12<.<=24,0.16666666666666666,4.5,6.25,2.1666666666666665,1.25,4.5,0.6666666666666666,0.25,4.4991666666666665,53.25,1.0,17.833333333333332,10.75,0.4166666666666667,0<.<=12,.<=0
2023-06-16,NYM,-6,Miles Mikolas,mikolmi01,-1.0,5.0,7.0,5.0,2.0,2.0,0.0,1.0,3.83,38.0,2.0,18.0,-3.0,0.0,.<=0,0.0,4.25,6.25,1.75,0.75,4.75,0.0,0.5,3.9425,59.0,0.75,19.5,13.25,0.5,12<.<=24,0.07692307692307693,4.538461538461538,6.3076923076923075,2.3846153846153846,1.3076923076923077,4.3076923076923075,0.6153846153846154,0.3076923076923077,4.447692307692307,52.07692307692308,1.0769230769230769,17.846153846153847,9.692307692307692,0.38461538461538464,0<.<=12,.<=0
2023-06-21,WSN,8,Miles Mikolas,mikolmi01,-1.0,5.0,8.0,6.0,1.0,1.0,1.0,1.0,3.99,32.0,1.0,18.0,-6.0,0.0,.<=0,-0.5,4.5,7.0,3.25,1.0,3.75,0.25,0.75,3.8850000000000002,49.0,1.0,18.75,5.75,0.25,0<.<=12,0.0,4.571428571428571,6.428571428571429,2.642857142857143,1.2857142857142858,4.071428571428571,0.6428571428571429,0.35714285714285715,4.415,50.642857142857146,1.0714285714285714,17.857142857142858,8.571428571428571,0.35714285714285715,0<.<=12,0<.<=12
2023-06-28,HOU,1,Miles Mikolas,mikolmi01,-1.0,4.0,8.0,2.0,1.0,3.0,1.0,0.0,4.04,55.0,2.0,21.0,8.0,1.0,0<.<=12,-1.0,4.5,8.25,3.75,1.0,2.0,0.5,0.5,3.9175000000000004,41.5,1.5,18.0,-0.25,0.25,.<=0,-0.06666666666666667,4.533333333333333,6.533333333333333,2.6,1.2666666666666666,4.0,0.6666666666666666,0.3333333333333333,4.39,50.93333333333333,1.1333333333333333,18.066666666666666,8.533333333333333,0.4,0<.<=12,0<.<=12
2023-07-03,MIA,7,Miles Mikolas,mikolmi01,0.0,6.0,7.0,5.0,3.0,4.0,0.0,0.0,4.0,36.0,4.0,17.0,1.0,0.0,0<.<=12,-0.75,5.0,7.5,4.5,1.75,2.5,0.5,0.5,3.965,40.25,2.25,18.5,0.0,0.25,.<=0,-0.0625,4.625,6.5625,2.75,1.375,4.0,0.625,0.3125,4.365625,50.0,1.3125,18.0,8.0625,0.375,0<.<=12,0<.<=12
2023-07-08,CHW,26,Miles Mikolas,mikolmi01,0.0,4.0,4.0,4.0,2.0,2.0,0.0,0.0,3.98,49.0,2.0,19.0,7.0,0.0,0<.<=12,-0.5,4.75,6.75,4.25,1.75,2.5,0.5,0.25,4.0025,43.0,2.25,18.75,2.5,0.25,0<.<=12,-0.058823529411764705,4.588235294117647,6.411764705882353,2.823529411764706,1.411764705882353,3.8823529411764706,0.5882352941176471,0.29411764705882354,4.342941176470588,49.94117647058823,1.3529411764705883,18.058823529411764,8.0,0.35294117647058826,0<.<=12,24<.<=36
2023-07-14,WSN,11,Miles Mikolas,mikolmi01,1.0,4.0,4.0,0.0,0.0,6.0,0.0,0.0,3.83,75.0,0.0,21.0,26.0,1.0,24<.<=36,0.0,4.5,5.75,2.75,1.5,3.75,0.25,0.0,3.9625,53.75,2.0,19.5,10.5,0.5,0<.<=12,0.0,4.555555555555555,6.277777777777778,2.6666666666666665,1.3333333333333333,4.0,0.5555555555555556,0.2777777777777778,4.314444444444444,51.333333333333336,1.2777777777777777,18.22222222222222,9.0,0.3888888888888889,0<.<=12,0<.<=12
2023-07-17,MIA,11,Miles Mikolas,mikolmi01,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,3.78,61.0,0.0,9.0,11.0,0.0,0<.<=12,0.25,4.75,3.75,2.25,1.25,3.5,0.0,0.0,3.8975,55.25,1.5,16.5,11.25,0.25,0<.<=12,0.0,4.578947368421052,5.947368421052632,2.526315789473684,1.263157894736842,3.8947368421052633,0.5263157894736842,0.2631578947368421,4.286315789473684,51.8421052631579,1.2105263157894737,17.736842105263158,9.105263157894736,0.3684210526315789,0<.<=12,0<.<=12
2023-07-22,CHC,-4,Miles Mikolas,mikolmi01,1.0,2.0,7.0,3.0,0.0,3.0,2.0,0.0,3.92,49.0,1.0,18.0,11.0,1.0,0<.<=12,0.5,3.75,3.75,1.75,0.5,3.25,0.5,0.0,3.8775,58.5,0.75,16.75,13.75,0.5,12<.<=24,0.05,4.45,6.0,2.55,1.2,3.85,0.6,0.25,4.268,51.7,1.2,17.75,9.2,0.4,0<.<=12,.<=0
2023-07-27,CHC,-3,Miles Mikolas,mikolmi01,0.0,4.0,11.0,5.0,1.0,3.0,0.0,0.0,3.87,27.0,3.0,15.0,-4.0,0.0,.<=0,0.5,3.75,5.5,2.0,0.25,3.5,0.5,0.0,3.8499999999999996,53.0,1.0,15.75,11.0,0.5,0<.<=12,0.047619047619047616,4.428571428571429,6.238095238095238,2.6666666666666665,1.1904761904761905,3.8095238095238093,0.5714285714285714,0.23809523809523808,4.249047619047619,50.523809523809526,1.2857142857142858,17.61904761904762,8.571428571428571,0.38095238095238093,0<.<=12,.<=0
2023-08-01,MIN,14,Miles Mikolas,mikolmi01,-1.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,3.87,49.0,0.0,2.0,-3.0,0.0,.<=0,0.0,3.75,4.5,2.25,0.25,2.25,0.5,0.25,3.8600000000000003,46.5,1.0,11.0,3.75,0.25,0<.<=12,0.0,4.409090909090909,5.954545454545454,2.590909090909091,1.1363636363636365,3.6818181818181817,0.5454545454545454,0.2727272727272727,4.231818181818182,50.45454545454545,1.2272727272727273,16.90909090909091,8.045454545454545,0.36363636363636365,0<.<=12,12<.<=24
2023-08-08,TBR,11,Miles Mikolas,mikolmi01,-1.0,4.0,6.0,2.0,1.0,7.0,0.0,0.0,3.76,61.0,2.0,21.0,14.0,1.0,12<.<=24,-0.25,3.5,6.0,2.75,0.5,3.5,0.5,0.25,3.855,46.5,1.5,14.0,4.5,0.5,0<.<=12,-0.043478260869565216,4.391304347826087,5.956521739130435,2.5652173913043477,1.1304347826086956,3.8260869565217392,0.5217391304347826,0.2608695652173913,4.211304347826087,50.91304347826087,1.2608695652173914,17.08695652173913,8.304347826086957,0.391304347826087,0<.<=12,0<.<=12
2023-08-14,OAK,6,Miles Mikolas,mikolmi01,-1.0,6.0,8.0,2.0,0.0,5.0,1.0,0.0,3.76,58.0,0.0,21.0,11.0,1.0,0<.<=12,-0.75,4.5,6.25,2.5,0.5,4.0,0.25,0.25,3.815,48.75,1.25,14.75,4.5,0.5,0<.<=12,-0.08333333333333333,4.458333333333333,6.041666666666667,2.5416666666666665,1.0833333333333333,3.875,0.5416666666666666,0.25,4.1925,51.208333333333336,1.2083333333333333,17.25,8.416666666666666,0.4166666666666667,0<.<=12,0<.<=12
2023-08-19,NYM,-8,Miles Mikolas,mikolmi01,0.0,5.0,5.0,4.0,3.0,4.0,1.0,1.0,3.85,48.0,0.0,19.0,6.0,0.0,0<.<=12,-0.75,4.75,4.75,2.25,1.0,4.25,0.5,0.5,3.81,54.0,0.5,15.75,7.0,0.5,0<.<=12,-0.08,4.48,6.0,2.6,1.16,3.88,0.56,0.28,4.1788,51.08,1.16,17.32,8.32,0.4,0<.<=12,.<=0
2023-08-25,PHI,0,Miles Mikolas,mikolmi01,-1.0,4.0,7.0,7.0,2.0,4.0,2.0,0.0,3.99,24.0,2.0,14.0,-8.0,0.0,.<=0,-0.75,4.75,6.5,3.75,1.5,5.0,1.0,0.25,3.84,47.75,1.0,18.75,5.75,0.5,0<.<=12,-0.11538461538461539,4.461538461538462,6.038461538461538,2.769230769230769,1.1923076923076923,3.8846153846153846,0.6153846153846154,0.2692307692307692,4.171538461538462,50.03846153846154,1.1923076923076923,17.192307692307693,7.6923076923076925,0.38461538461538464,0<.<=12,.<=0
2023-08-30,SDP,5,Miles Mikolas,mikolmi01,-1.0,5.0,8.0,5.0,0.0,3.0,1.0,0.0,4.01,39.0,5.0,18.0,0.0,0.0,.<=0,-0.75,5.0,7.0,4.5,1.25,4.0,1.25,0.25,3.9025,42.25,1.75,18.0,2.25,0.25,0<.<=12,-0.14814814814814814,4.481481481481482,6.111111111111111,2.8518518518518516,1.1481481481481481,3.8518518518518516,0.6296296296296297,0.25925925925925924,4.165555555555556,49.629629629629626,1.3333333333333333,17.22222222222222,7.407407407407407,0.37037037037037035,0<.<=12,0<.<=12
2023-09-05,ATL,9,Miles Mikolas,mikolmi01,0.0,4.0,7.0,3.0,2.0,2.0,0.0,0.0,3.99,46.0,1.0,18.0,5.0,1.0,0<.<=12,-0.5,4.5,6.75,4.75,1.75,3.25,1.0,0.25,3.96,39.25,2.0,17.25,0.75,0.25,0<.<=12,-0.14285714285714285,4.464285714285714,6.142857142857143,2.857142857142857,1.1785714285714286,3.7857142857142856,0.6071428571428571,0.25,4.159285714285714,49.5,1.3214285714285714,17.25,7.321428571428571,0.39285714285714285,0<.<=12,0<.<=12
2023-09-10,CIN,-3,Miles Mikolas,mikolmi01,1.0,5.0,8.0,3.0,2.0,2.0,3.0,0.0,4.2,46.0,1.0,20.0,9.0,1.0,0<.<=12,-0.25,4.5,7.5,4.5,1.5,2.75,1.5,0.0,4.0475,38.75,2.25,17.5,1.5,0.5,0<.<=12,-0.10344827586206896,4.482758620689655,6.206896551724138,2.8620689655172415,1.206896551724138,3.7241379310344827,0.6896551724137931,0.2413793103448276,4.160689655172414,49.37931034482759,1.3103448275862069,17.344827586206897,7.379310344827586,0.41379310344827586,0<.<=12,.<=0
2023-09-16,PHI,-1,Miles Mikolas,mikolmi01,-1.0,4.0,7.0,5.0,1.0,2.0,2.0,0.0,4.31,35.0,1.0,16.0,-3.0,0.0,.<=0,-0.25,4.5,7.5,4.0,1.25,2.25,1.5,0.0,4.1274999999999995,41.5,2.0,18.0,2.75,0.5,0<.<=12,-0.13333333333333333,4.466666666666667,6.233333333333333,2.933333333333333,1.2,3.6666666666666665,0.7333333333333333,0.23333333333333334,4.165666666666667,48.9,1.3,17.3,7.033333333333333,0.4,0<.<=12,.<=0
2023-04-13,DET,10,Chris Bassitt,bassich01,1.0,4.0,3.0,2.0,5.0,5.0,1.0,0.0,10.76,56.0,0.0,18.0,14.0,1.0,12<.<=24,1.0,4.0,3.0,2.0,5.0,5.0,1.0,0.0,10.76,56.0,0.0,18.0,14.0,1.0,12<.<=24,1.0,4.0,3.0,2.0,5.0,5.0,1.0,0.0,10.76,56.0,0.0,18.0,14.0,1.0,12<.<=24,0<.<=12
2023-04-18,HOU,23,Chris Bassitt,bassich01,-1.0,5.0,4.0,2.0,3.0,7.0,0.0,1.0,7.69,60.0,3.0,18.0,10.0,1.0,0<.<=12,0.0,4.5,3.5,2.0,4.0,6.0,0.5,0.5,9.225,58.0,1.5,18.0,12.0,1.0,0<.<=12,0.0,4.5,3.5,2.0,4.0,6.0,0.5,0.5,9.225,58.0,1.5,18.0,12.0,1.0,0<.<=12,12<.<=24
2023-04-24,CHW,15,Chris Bassitt,bassich01,1.0,4.0,3.0,0.0,1.0,5.0,0.0,0.0,6.08,71.0,1.0,19.0,23.0,1.0,12<.<=24,0.3333333333333333,4.333333333333333,3.3333333333333335,1.3333333333333333,3.0,5.666666666666667,0.3333333333333333,0.3333333333333333,8.176666666666668,62.333333333333336,1.3333333333333333,18.333333333333332,15.666666666666666,1.0,12<.<=24,0.3333333333333333,4.333333333333333,3.3333333333333335,1.3333333333333333,3.0,5.666666666666667,0.3333333333333333,0.3333333333333333,8.176666666666668,62.333333333333336,1.3333333333333333,18.333333333333332,15.666666666666666,1.0,12<.<=24,12<.<=24
2023-04-30,SEA,7,Chris Bassitt,bassich01,1.0,5.0,3.0,2.0,3.0,4.0,0.0,1.0,5.58,60.0,1.0,19.0,15.0,1.0,12<.<=24,0.5,4.5,3.25,1.5,3.0,5.25,0.25,0.5,7.5275,61.75,1.25,18.5,15.5,1.0,12<.<=24,0.5,4.5,3.25,1.5,3.0,5.25,0.25,0.5,7.5275,61.75,1.25,18.5,15.5,1.0,12<.<=24,0<.<=12
2023-05-05,PIT,21,Chris Bassitt,bassich01,0.0,5.0,2.0,4.0,4.0,7.0,1.0,1.0,5.65,50.0,0.0,15.0,7.0,0.0,0<.<=12,0.25,4.75,3.0,2.0,2.75,5.75,0.25,0.75,6.25,60.25,1.25,17.75,13.75,0.75,12<.<=24,0.4,4.6,3.0,2.0,3.2,5.6,0.4,0.6,7.151999999999999,59.4,1.0,17.8,13.8,0.8,12<.<=24,12<.<=24
2023-05-12,ATL,32,Chris Bassitt,bassich01,1.0,4.0,4.0,0.0,4.0,5.0,0.0,0.0,5.29,70.0,1.0,21.0,21.0,1.0,12<.<=24,0.75,4.5,3.0,1.5,3.0,5.25,0.25,0.5,5.65,62.75,0.75,18.5,16.5,0.75,12<.<=24,0.5,4.5,3.1666666666666665,1.6666666666666667,3.3333333333333335,5.5,0.3333333333333333,0.5,6.841666666666666,61.166666666666664,1.0,18.333333333333332,15.0,0.8333333333333334,12<.<=24,24<.<=36
2023-05-17,NYY,23,Chris Bassitt,bassich01,1.0,6.0,2.0,0.0,2.0,8.0,0.0,2.0,4.83,89.0,1.0,27.0,32.0,1.0,24<.<=36,0.75,5.0,2.75,1.5,3.25,6.0,0.25,1.0,5.3375,67.25,0.75,20.5,18.75,0.75,12<.<=24,0.5714285714285714,4.714285714285714,3.0,1.4285714285714286,3.142857142857143,5.857142857142857,0.2857142857142857,0.7142857142857143,6.554285714285713,65.14285714285714,1.0,19.571428571428573,17.428571428571427,0.8571428571428571,12<.<=24,12<.<=24
2023-05-22,TBR,8,Chris Bassitt,bassich01,0.0,4.0,3.0,0.0,1.0,7.0,0.0,1.0,4.49,77.0,0.0,21.0,23.0,1.0,12<.<=24,0.5,4.75,2.75,1.0,2.75,6.75,0.25,1.0,5.065,71.5,0.5,21.0,20.75,0.75,12<.<=24,0.5,4.625,3.0,1.25,2.875,6.0,0.25,0.75,6.296250000000001,66.625,0.875,19.75,18.125,0.875,12<.<=24,0<.<=12
2023-05-27,MIN,-12,Chris Bassitt,bassich01,-1.0,4.0,7.0,2.0,1.0,4.0,3.0,0.0,4.91,46.0,1.0,19.0,8.0,1.0,0<.<=12,0.25,4.5,4.0,0.5,2.0,6.0,0.75,0.75,4.880000000000001,70.5,0.75,22.0,21.0,1.0,12<.<=24,0.3333333333333333,4.555555555555555,3.4444444444444446,1.3333333333333333,2.6666666666666665,5.777777777777778,0.5555555555555556,0.6666666666666666,6.142222222222222,64.33333333333333,0.8888888888888888,19.666666666666668,17.0,0.8888888888888888,12<.<=24,.<=0
2023-06-02,NYM,30,Chris Bassitt,bassich01,-1.0,4.0,9.0,7.0,2.0,5.0,2.0,1.0,5.19,19.0,2.0,12.0,-12.0,0.0,.<=0,-0.25,4.5,5.25,2.25,1.5,6.0,1.25,1.0,4.855,57.75,1.0,19.75,12.75,0.75,12<.<=24,0.2,4.5,4.0,1.9,2.6,5.7,0.7,0.7,6.047,59.8,1.0,18.9,14.1,0.8,12<.<=24,24<.<=36
2023-06-07,HOU,24,Chris Bassitt,bassich01,1.0,5.0,4.0,0.0,0.0,8.0,0.0,0.0,4.77,79.0,1.0,23.0,30.0,1.0,24<.<=36,-0.25,4.25,5.75,2.25,1.0,6.0,1.25,0.5,4.84,55.25,1.0,18.75,12.25,0.75,12<.<=24,0.2727272727272727,4.545454545454546,4.0,1.7272727272727273,2.3636363636363638,5.909090909090909,0.6363636363636364,0.6363636363636364,5.930909090909091,61.54545454545455,1.0,19.272727272727273,15.545454545454545,0.8181818181818182,12<.<=24,12<.<=24
2023-06-13,BAL,-17,Chris Bassitt,bassich01,1.0,4.0,4.0,2.0,0.0,5.0,1.0,0.0,4.66,71.0,0.0,24.0,24.0,1.0,12<.<=24,0.0,4.25,6.0,2.75,0.75,5.5,1.5,0.25,4.8825,53.75,1.0,19.5,12.5,0.75,12<.<=24,0.3333333333333333,4.5,4.0,1.75,2.1666666666666665,5.833333333333333,0.6666666666666666,0.5833333333333334,5.824999999999999,62.333333333333336,0.9166666666666666,19.666666666666668,16.25,0.8333333333333334,12<.<=24,.<=0
2023-06-18,TEX,-3,Chris Bassitt,bassich01,-1.0,5.0,11.0,8.0,1.0,5.0,3.0,0.0,4.99,9.0,3.0,9.0,-17.0,0.0,.<=0,0.0,4.5,7.0,4.25,0.75,5.75,1.5,0.25,4.9025,44.5,1.5,17.0,6.25,0.5,0<.<=12,0.23076923076923078,4.538461538461538,4.538461538461538,2.230769230769231,2.076923076923077,5.769230769230769,0.8461538461538461,0.5384615384615384,5.760769230769229,58.23076923076923,1.0769230769230769,18.846153846153847,13.692307692307692,0.7692307692307693,12<.<=24,.<=0
2023-06-23,OAK,3,Chris Bassitt,bassich01,0.0,4.0,7.0,3.0,3.0,2.0,0.0,0.0,4.97,30.0,3.0,11.0,-3.0,0.0,.<=0,0.25,4.5,6.5,3.25,1.0,5.0,1.0,0.0,4.8475,47.25,1.75,16.75,8.5,0.5,0<.<=12,0.21428571428571427,4.5,4.714285714285714,2.2857142857142856,2.142857142857143,5.5,0.7857142857142857,0.5,5.704285714285713,56.214285714285715,1.2142857142857142,18.285714285714285,12.5,0.7142857142857143,12<.<=24,0<.<=12
2023-06-29,SFG,26,Chris Bassitt,bassich01,0.0,4.0,5.0,4.0,2.0,4.0,1.0,1.0,5.03,43.0,0.0,15.0,3.0,0.0,0<.<=12,0.0,4.25,6.75,4.25,1.5,4.0,1.25,0.25,4.9125000000000005,38.25,1.5,14.75,1.75,0.25,0<.<=12,0.2,4.466666666666667,4.733333333333333,2.4,2.1333333333333333,5.4,0.8,0.5333333333333333,5.659333333333333,55.333333333333336,1.1333333333333333,18.066666666666666,11.866666666666667,0.6666666666666666,0<.<=12,24<.<=36
2023-07-04,CHW,9,Chris Bassitt,bassich01,1.0,5.0,3.0,0.0,3.0,12.0,0.0,1.0,4.81,75.0,0.0,18.0,26.0,1.0,24<.<=36,0.0,4.5,6.5,3.75,2.25,5.75,1.0,0.5,4.95,39.25,1.5,13.25,2.25,0.25,0<.<=12,0.25,4.5,4.625,2.25,2.1875,5.8125,0.75,0.5625,5.60625,56.5625,1.0625,18.0625,12.75,0.6875,12<.<=24,0<.<=12
2023-07-09,DET,1,Chris Bassitt,bassich01,0.0,4.0,6.0,3.0,1.0,5.0,1.0,1.0,4.8,52.0,0.0,18.0,9.0,1.0,0<.<=12,0.25,4.25,5.25,2.5,2.25,5.75,0.5,0.75,4.9025,50.0,0.75,15.5,8.75,0.5,0<.<=12,0.23529411764705882,4.470588235294118,4.705882352941177,2.2941176470588234,2.1176470588235294,5.764705882352941,0.7647058823529411,0.5882352941176471,5.5588235294117645,56.294117647058826,1.0,18.058823529411764,12.529411764705882,0.7058823529411765,12<.<=24,0<.<=12
2023-07-15,ARI,15,Chris Bassitt,bassich01,0.0,4.0,9.0,3.0,0.0,4.0,1.0,0.0,4.79,36.0,2.0,12.0,1.0,0.0,0<.<=12,0.25,4.25,5.75,2.5,1.5,6.25,0.75,0.75,4.8575,51.5,0.5,15.75,9.75,0.5,0<.<=12,0.2222222222222222,4.444444444444445,4.944444444444445,2.3333333333333335,2.0,5.666666666666667,0.7777777777777778,0.5555555555555556,5.516111111111112,55.166666666666664,1.0555555555555556,17.72222222222222,11.88888888888889,0.6666666666666666,0<.<=12,12<.<=24
2023-07-20,SDP,20,Chris Bassitt,bassich01,1.0,5.0,7.0,2.0,0.0,5.0,0.0,0.0,4.63,55.0,1.0,18.0,15.0,1.0,12<.<=24,0.5,4.5,6.25,2.0,1.0,6.5,0.5,0.5,4.757499999999999,54.5,0.75,16.5,12.75,0.75,12<.<=24,0.2631578947368421,4.473684210526316,5.052631578947368,2.3157894736842106,1.894736842105263,5.631578947368421,0.7368421052631579,0.5263157894736842,5.469473684210526,55.1578947368421,1.0526315789473684,17.736842105263158,12.052631578947368,0.6842105263157895,12<.<=24,12<.<=24
2023-07-25,LAD,9,Chris Bassitt,bassich01,1.0,4.0,4.0,0.0,1.0,5.0,0.0,1.0,4.53,68.0,0.0,18.0,20.0,1.0,12<.<=24,0.5,4.25,6.5,2.0,0.5,4.75,0.5,0.5,4.6875,52.75,0.75,16.5,11.25,0.75,0<.<=12,0.3,4.45,5.0,2.2,1.85,5.6,0.7,0.55,5.4225,55.8,1.0,17.75,12.45,0.7,12<.<=24,0<.<=12
2023-07-31,BAL,5,Chris Bassitt,bassich01,0.0,4.0,4.0,2.0,4.0,6.0,1.0,0.0,4.58,53.0,1.0,15.0,9.0,0.0,0<.<=12,0.5,4.25,6.0,1.75,1.25,5.0,0.5,0.25,4.6325,53.0,1.0,15.75,11.25,0.5,0<.<=12,0.2857142857142857,4.428571428571429,4.9523809523809526,2.1904761904761907,1.9523809523809523,5.619047619047619,0.7142857142857143,0.5238095238095238,5.382380952380952,55.666666666666664,1.0,17.61904761904762,12.285714285714286,0.6666666666666666,12<.<=24,0<.<=12
